,key,3,10,5,auditReportDate
9798,2018.04.022018.04.02SB(2017.12)025000110111-0166903,KPX케미칼,110111-0166903,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
14454,2019.04.012019.04.01SB(2018.12)025000110111-0166903,KPX케미칼,110111-0166903,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
19014,2020.03.302020.03.30SB(2019.12)025000110111-0166903,KPX케미칼,110111-0166903,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
1185,2016.03.302016.03.30SB(2015.12)010090110111-0167498,이마트에브리데이,110111-0167498,(2015.12),2015년12월31일_2016년2월26일_2014년12월31일_
5702,2017.03.312017.03.31SB(2016.12)010090110111-0167498,이마트에브리데이,110111-0167498,(2016.12),2015년12월31일_2017년3월2일_2016년12월31일_
10453,2018.04.022018.04.02SB(2017.12)010090110111-0167498,이마트에브리데이,110111-0167498,(2017.12),2016년12월31일_2018년3월8일_2017년12월31일_
15403,2019.04.012019.04.01SB(2018.12)010090110111-0167498,이마트에브리데이,110111-0167498,(2018.12),2019년3월7일_2018년12월31일_2017년12월31일_
20354,2020.03.302020.03.30SB(2019.12)010090110111-0167498,이마트에브리데이,110111-0167498,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
397,2016.03.302016.03.30SB(2015.12)010130110111-0168404,고려아연,110111-0168404,(2015.12),2016년3월10일_2015년12월31일_2014년12월31일_
4838,2017.03.312017.03.31SB(2016.12)010130110111-0168404,고려아연,110111-0168404,(2016.12),2015년12월31일_2016년12월31일_2017년3월10일_
10824,2018.04.052018.04.02SB(2017.12)010130110111-0168404,고려아연,110111-0168404,(2017.12),2016년12월31일_2018년3월11일_2017년12월31일_
14547,2019.04.012019.04.01SB(2018.12)010130110111-0168404,고려아연,110111-0168404,(2018.12),2018년12월31일_2019년3월11일_2017년12월31일_
19138,2020.03.302020.03.30SB(2019.12)010130110111-0168404,고려아연,110111-0168404,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
767,2016.03.302016.03.30SB(2015.12)010140110111-0168595,삼성중공업,110111-0168595,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
5232,2017.03.312017.03.31SB(2016.12)010140110111-0168595,삼성중공업,110111-0168595,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
8754,2018.03.232018.03.23SB(2017.12)010140110111-0168595,삼성중공업,110111-0168595,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
14946,2019.04.012019.04.01SB(2018.12)010140110111-0168595,삼성중공업,110111-0168595,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
19708,2020.03.302020.03.30SB(2019.12)010140110111-0168595,삼성중공업,110111-0168595,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
2236,2016.05.162016.03.30SB(2015.12)110111-0168769,한국투자증권,110111-0168769,(2015.12),2015년12월31일_2015년3월10일_2016년3월8일_2014년12월31일_
6405,2017.05.152017.03.31SB(2016.12)110111-0168769,한국투자증권,110111-0168769,(2016.12),2015년12월31일_2016년12월31일_2017년3월7일_
11303,2018.08.132018.04.02SB(2017.12)110111-0168769,한국투자증권,110111-0168769,(2017.12),2017년12월31일_2016년12월31일_2018년3월3일_
15763,2019.04.012019.04.01SB(2018.12)110111-0168769,한국투자증권,110111-0168769,(2018.12),2017년12월31일_2018년12월31일_2019년3월6일_
21359,2020.05.202020.03.30SB(2019.12)110111-0168769,한국투자증권,110111-0168769,(2019.12),2019년12월31일_2018년12월31일_2020년3월4일_
951,2016.03.302016.03.30SB(2015.12)027360110111-0169874,아주IB투자,110111-0169874,(2015.12),2015년12월31일_2016년3월08일_2014년12월31일_
5441,2017.03.312017.03.31SB(2016.12)027360110111-0169874,아주IB투자,110111-0169874,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
9319,2018.03.302018.03.30SB(2017.12)027360110111-0169874,아주IB투자,110111-0169874,(2017.12),2018년3월20일_2016년12월31일_2017년12월31일_
15146,2019.04.012019.04.01SB(2018.12)027360110111-0169874,아주IB투자,110111-0169874,(2018.12),2018년12월31일_2019년3월19일_
19999,2020.03.302020.03.30SB(2019.12)027360110111-0169874,아주IB투자,110111-0169874,(2019.12),2019년12월31일_2020년2월11일_
1406,2016.03.302016.03.30SB(2015.12)043590110111-0171168,크로바하이텍,110111-0171168,(2015.12),2015년12월31일_2016년2월26일_2014년12월31일_
4648,2017.03.302017.03.30SB(2016.12)043590110111-0171168,크로바하이텍,110111-0171168,(2016.12),2015년12월31일_2016년12월31일_2017년2월24일_
9588,2018.03.302018.03.30SB(2017.12)043590110111-0171168,크로바하이텍,110111-0171168,(2017.12),2018년3월2일_2016년12월31일_2017년12월31일_
15618,2019.04.012019.04.01SB(2018.12)043590110111-0171168,크로바하이텍,110111-0171168,(2018.12),2018년3월2일_2018년12월31일_2019년3월15일_2017년12월31일_
20664,2020.03.302020.03.30SB(2019.12)043590110111-0171168,크로바하이텍,110111-0171168,(2019.12),2020년3월20일_2019년3월15일_2019년12월31일_2018년12월31일_2020년4월9일_2019년4월11일_2019년3월26일_2019년1월1일_2020년3월2일_
1149,2016.03.302016.03.30SB(2015.12)008600110111-0172447,윌비스,110111-0172447,(2015.12),2015년12월31일_2016년3월3일_2014년12월31일_
5655,2017.03.312017.03.31SB(2016.12)008600110111-0172447,윌비스,110111-0172447,(2016.12),2015년12월31일_2016년12월31일_2017년3월6일_
10420,2018.04.022018.04.02SB(2017.12)008600110111-0172447,윌비스,110111-0172447,(2017.12),2018년3월5일_2016년12월31일_2017년12월31일_
15364,2019.04.012019.04.01SB(2018.12)008600110111-0172447,윌비스,110111-0172447,(2018.12),2019년3월7일_2018년12월31일_2017년12월31일_
20286,2020.03.302020.03.30SB(2019.12)008600110111-0172447,윌비스,110111-0172447,(2019.12),2019년12월31일_2020년3월9일_2018년12월31일_
1097,2016.03.302016.03.30SB(2015.12)110111-0175087,오케이캐피탈,110111-0175087,(2015.12),2016년1월21일_2015년12월31일_2015년12월15일_2016년3월22일_2014년12월31일_
14139,2019.03.292019.03.29SB(2018.12)110111-0175087,오케이캐피탈,110111-0175087,(2018.12),2017년12월31일_2018년12월31일_2019년3월21일_2019년03월21일_
20209,2020.03.302020.03.30SB(2019.12)110111-0175087,오케이캐피탈,110111-0175087,(2019.12),2019년12월31일_2018년12월31일_2020년03월20일_2020년3월20일_
15342,2019.04.012019.04.01SB(2018.12)010400110111-0175467,우진아이엔에스,110111-0175467,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
20255,2020.03.302020.03.30SB(2019.12)010400110111-0175467,우진아이엔에스,110111-0175467,(2019.12),2019년12월31일_2020년3월19일_
2354,2016.06.032016.03.30SB(2015.12)010420110111-0175970,한솔피엔에스,110111-0175970,(2015.12),2015년12월31일_2016년2월28일_2014년12월31일_2016년02월28일_
6139,2017.03.312017.03.31SB(2016.12)010420110111-0175970,한솔피엔에스,110111-0175970,(2016.12),2015년12월31일_2016년12월31일_2016년9월1일_2017년3월23일_
10719,2018.04.022018.04.02SB(2017.12)010420110111-0175970,한솔피엔에스,110111-0175970,(2017.12),2018년3월27일_2017년3월23일_2016년12월31일_2017년12월31일_
15782,2019.04.012019.04.01SB(2018.12)010420110111-0175970,한솔피엔에스,110111-0175970,(2018.12),2018년12월31일_2019년02월20일_
20926,2020.03.302020.03.30SB(2019.12)010420110111-0175970,한솔피엔에스,110111-0175970,(2019.12),2019년12월31일_2020년3월13일_
1092,2016.03.302016.03.30SB(2015.12)010470110111-0176986,오리콤,110111-0176986,(2015.12),2015년12월31일_2016년3월16일_2014년12월31일_
5587,2017.03.312017.03.31SB(2016.12)010470110111-0176986,오리콤,110111-0176986,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
9402,2018.03.302018.03.30SB(2017.12)010470110111-0176986,오리콤,110111-0176986,(2017.12),2018년3월19일_2016년12월31일_2017년12월31일_
15304,2019.04.012019.04.01SB(2018.12)010470110111-0176986,오리콤,110111-0176986,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
20201,2020.03.302020.03.30SB(2019.12)010470110111-0176986,오리콤,110111-0176986,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
1139,2016.03.302016.03.30SB(2015.12)010600110111-0179659,웰바이오텍,110111-0179659,(2015.12),2016년2월19일_2015년12월31일_2014년12월31일_
4578,2017.03.302017.03.30SB(2016.12)010600110111-0179659,웰바이오텍,110111-0179659,(2016.12),2015년12월31일_2017년3월2일_2016년12월31일_
11563,2018.12.132018.03.30SB(2017.12)010600110111-0179659,웰바이오텍,110111-0179659,(2017.12),2017년12월31일_2016년12월31일_2018년3월10일_
14154,2019.03.292019.03.29SB(2018.12)010600110111-0179659,웰바이오텍,110111-0179659,(2018.12),2018년12월31일_2019년3월19일_
20271,2020.03.302020.03.30SB(2019.12)010600110111-0179659,웰바이오텍,110111-0179659,(2019.12),2019년12월31일_2020년3월16일_
568,2016.03.302016.03.30SB(2015.12)026960110111-0180888,동서,110111-0180888,(2015.12),2015년12월31일_2016년2월29일_2014년12월31일_
5010,2017.03.312017.03.31SB(2016.12)026960110111-0180888,동서,110111-0180888,(2016.12),2015년12월31일_2015년1월1일_2017년2월27일_2016년12월31일_
9079,2018.03.302018.03.30SB(2017.12)026960110111-0180888,동서,110111-0180888,(2017.12),2017년2월27일_2016년12월31일_2018년2월26일_2017년12월31일_
13892,2019.03.292019.03.29SB(2018.12)026960110111-0180888,동서,110111-0180888,(2018.12),2018년12월31일_2019년2월22일_2017년12월31일_
18727,2020.03.272020.03.27SB(2019.12)026960110111-0180888,동서,110111-0180888,(2019.12),2019년12월31일_2018년12월31일_2020년2월27일_
16018,2019.04.172015.03.31SB(2014.12)003240110111-0185276,태광산업,110111-0185276,(2014.12),2013년12월31일_2014년12월31일_2015년3월09일_
16019,2019.04.172016.03.30SB(2015.12)003240110111-0185276,태광산업,110111-0185276,(2015.12),2015년12월31일_2016년3월7일_2014년12월31일_
16020,2019.04.172017.03.31SB(2016.12)003240110111-0185276,태광산업,110111-0185276,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_
16021,2019.04.172018.04.02SB(2017.12)003240110111-0185276,태광산업,110111-0185276,(2017.12),2017년3월13일_2016년12월31일_2017년12월31일_2018년3월15일_
16022,2019.04.172019.04.01SB(2018.12)003240110111-0185276,태광산업,110111-0185276,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
20682,2020.03.302020.03.30SB(2019.12)003240110111-0185276,태광산업,110111-0185276,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
20943,2020.03.302016.03.30SB(2015.12)052690110111-0186307,한전기술,110111-0186307,(2015.12),2015년12월31일_2016년3월8일_2014년12월31일_
20945,2020.03.302017.03.31SB(2016.12)052690110111-0186307,한전기술,110111-0186307,(2016.12),2015년12월31일_2016년12월31일_2017년3월6일_
20947,2020.03.302018.04.02SB(2017.12)052690110111-0186307,한전기술,110111-0186307,(2017.12),2016년12월31일_2017년12월31일_2018년3월9일_
20949,2020.03.302019.04.01SB(2018.12)052690110111-0186307,한전기술,110111-0186307,(2018.12),2017년12월31일_2018년12월31일_2019년3월6일_
20951,2020.03.302020.03.30SB(2019.12)052690110111-0186307,한전기술,110111-0186307,(2019.12),2019년12월31일_2020년3월10일_
1190,2016.03.302016.03.30SB(2015.12)007660110111-0186638,이수페타시스,110111-0186638,(2015.12),2015년12월31일_2016년3월21일_2014년12월31일_
5707,2017.03.312017.03.31SB(2016.12)007660110111-0186638,이수페타시스,110111-0186638,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
10456,2018.04.022018.04.02SB(2017.12)007660110111-0186638,이수페타시스,110111-0186638,(2017.12),2018년3월20일_2016년12월31일_2017년12월31일_
15406,2019.04.012019.04.01SB(2018.12)007660110111-0186638,이수페타시스,110111-0186638,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
21329,2020.05.152020.05.15SB(2019.12)007660110111-0186638,이수페타시스,110111-0186638,(2019.12),2019년12월31일_2018년12월31일_2020년5월7일_
349,2016.03.302016.03.30SB(2015.12)010950110111-0189955,S-Oil,110111-0189955,(2015.12),2015년12월31일_2016년3월9일_2014년12월31일_
4784,2017.03.312017.03.31SB(2016.12)010950110111-0189955,S-Oil,110111-0189955,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
9820,2018.04.022018.04.02SB(2017.12)010950110111-0189955,S-Oil,110111-0189955,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
14483,2019.04.012019.04.01SB(2018.12)010950110111-0189955,S-Oil,110111-0189955,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
19054,2020.03.302020.03.30SB(2019.12)010950110111-0189955,S-Oil,110111-0189955,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
792,2016.03.302016.03.30SB(2015.12)010960110111-0190340,삼호개발,110111-0190340,(2015.12),2015년12월31일_2016년2월24일_2014년12월31일_
4475,2017.03.302017.03.30SB(2016.12)010960110111-0190340,삼호개발,110111-0190340,(2016.12),2015년12월31일_2017년2월27일_2016년12월31일_
9210,2018.03.302018.03.30SB(2017.12)010960110111-0190340,삼호개발,110111-0190340,(2017.12),2018년2월27일_2016년12월31일_2017년12월31일_
14968,2019.04.012019.04.01SB(2018.12)010960110111-0190340,삼호개발,110111-0190340,(2018.12),2018년12월31일_2019년2월25일_2017년12월31일_
19741,2020.03.302020.03.30SB(2019.12)010960110111-0190340,삼호개발,110111-0190340,(2019.12),2019년12월31일_2020년2월26일_2018년12월31일_
377,2016.03.302016.03.30SB(2015.12)114190110111-0191398,강원,110111-0191398,(2015.12),2015년12월31일_2016년3월4일_2014년12월31일_
4355,2017.03.302017.03.30SB(2016.12)114190110111-0191398,강원,110111-0191398,(2016.12),2015년12월31일_2016년12월31일_2017년2월27일_2016년1월1일_
9853,2018.04.022018.04.02SB(2017.12)114190110111-0191398,강원,110111-0191398,(2017.12),2018년3월7일_2016년12월31일_2017년12월31일_2016년1월1일_
14527,2019.04.012019.04.01SB(2018.12)114190110111-0191398,강원,110111-0191398,(2018.12),2018년12월31일_2019년3월6일_
21163,2020.04.062020.04.06SB(2019.12)114190110111-0191398,강원,110111-0191398,(2019.12),2019년12월31일_2020년4월3일_
1314,2016.03.302016.03.30SB(2015.12)011000110111-0191562,진원생명과학,110111-0191562,(2015.12),2015년12월31일_2016년3월8일_2014년12월31일_
5851,2017.03.312017.03.31SB(2016.12)011000110111-0191562,진원생명과학,110111-0191562,(2016.12),2015년12월31일_2016년12월31일_2017년3월10일_
11210,2018.06.292018.04.02SB(2017.12)011000110111-0191562,진원생명과학,110111-0191562,(2017.12),2018년3월12일_2016년12월31일_2017년12월31일_
15536,2019.04.012019.04.01SB(2018.12)011000110111-0191562,진원생명과학,110111-0191562,(2018.12),2018년12월31일_2019년3월11일_2017년12월31일_
20537,2020.03.302020.03.30SB(2019.12)011000110111-0191562,진원생명과학,110111-0191562,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
1755,2016.04.052016.03.30SB(2015.12)011070110111-0192180,LG이노텍,110111-0192180,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
4766,2017.03.312017.03.31SB(2016.12)011070110111-0192180,LG이노텍,110111-0192180,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
9809,2018.04.022018.04.02SB(2017.12)011070110111-0192180,LG이노텍,110111-0192180,(2017.12),2018년3월7일_2016년12월31일_2017년12월31일_
14466,2019.04.012019.04.01SB(2018.12)011070110111-0192180,LG이노텍,110111-0192180,(2018.12),2019년3월7일_2018년12월31일_2017년12월31일_
19028,2020.03.302020.03.30SB(2019.12)011070110111-0192180,LG이노텍,110111-0192180,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
1665,2016.03.302016.03.30SB(2015.12)011080110111-0192271,형지I&C,110111-0192271,(2015.12),2015년12월31일_2016년3월4일_2014년12월31일_
6218,2017.03.312017.03.31SB(2016.12)011080110111-0192271,형지I&C,110111-0192271,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_
9732,2018.03.302018.03.30SB(2017.12)011080110111-0192271,형지I&C,110111-0192271,(2017.12),2016년12월31일_2018년3월13일_2017년12월31일_
14386,2019.03.292019.03.29SB(2018.12)011080110111-0192271,형지I&C,110111-0192271,(2018.12),2018년12월31일_2019년03월20일_2017년12월31일_
21015,2020.03.302020.03.30SB(2019.12)011080110111-0192271,형지I&C,110111-0192271,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
979,2016.03.302016.03.30SB(2015.12)011090110111-0192635,에넥스,110111-0192635,(2015.12),2015년12월31일_2016년3월14일_2014년12월31일_
5465,2017.03.312017.03.31SB(2016.12)011090110111-0192635,에넥스,110111-0192635,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
10293,2018.04.022018.04.02SB(2017.12)011090110111-0192635,에넥스,110111-0192635,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
15176,2019.04.012019.04.01SB(2018.12)011090110111-0192635,에넥스,110111-0192635,(2018.12),2018년12월31일_2019년03월18일_2017년12월31일_
20040,2020.03.302020.03.30SB(2019.12)011090110111-0192635,에넥스,110111-0192635,(2019.12),2019년12월31일_2018년12월31일_2020년03월16일_
