,key,3,10,5,auditReportDate
7609,2017.03.312017.03.31CB(2016.12)093920135111-0045041,서원인텍,135111-0045041,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
11988,2018.03.302018.03.30CB(2017.12)093920135111-0045041,서원인텍,135111-0045041,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
16786,2019.03.292019.03.29CB(2018.12)093920135111-0045041,서원인텍,135111-0045041,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
22473,2020.03.302020.03.30CB(2019.12)093920135111-0045041,서원인텍,135111-0045041,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
23096,2020.03.302020.03.30CB(2019.12)282880135111-0047419,코윈테크,135111-0047419,(2019.12),2019년12월31일_2020년3월9일_
3159,2016.03.302016.03.30CB(2015.12)041910135111-0047782,에스텍파마,135111-0047782,(2015.12),2015년12월31일_2016년3월22일_2014년12월31일_
7764,2017.03.312017.03.31CB(2016.12)041910135111-0047782,에스텍파마,135111-0047782,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
13353,2018.07.042018.03.30CB(2017.12)041910135111-0047782,에스텍파마,135111-0047782,(2017.12),2018년3월19일_2016년12월31일_2017년12월31일_
16846,2019.03.292019.03.29CB(2018.12)041910135111-0047782,에스텍파마,135111-0047782,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
22687,2020.03.302020.03.30CB(2019.12)041910135111-0047782,에스텍파마,135111-0047782,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
3329,2016.03.302016.03.30CB(2015.12)090120135111-0047972,잘만테크,135111-0047972,(2015.12),2015년7월24일_2016년3월15일_2015년12월31일_2015년3월30일_2014년12월3일_2014년11월3일_2016년3월29일_2014년12월31일_
7949,2017.03.312017.03.31CB(2016.12)090120135111-0047972,잘만테크,135111-0047972,(2016.12),2017년3월31일_2015년7월24일_2016년12월31일_
12880,2018.04.022018.04.02CB(2017.12)090120135111-0047972,잘만테크,135111-0047972,(2017.12),2017년3월31일_2018년3월29일_2016년12월31일_2017년12월31일_
17810,2019.04.012019.04.01CB(2018.12)090120135111-0047972,잘만테크,135111-0047972,(2018.12),2018년12월31일_2019년3월27일_2017년12월31일_
22964,2020.03.302020.03.30CB(2019.12)090120135111-0047972,잘만테크,135111-0047972,(2019.12),2019년12월31일_2020년3월27일_
3035,2016.03.302016.03.30CB(2015.12)135111-0050173,서진캠,135111-0050173,(2015.12),2015년12월31일_2016년3월21일_2014년12월31일_
6944,2017.03.292017.03.29CB(2016.12)135111-0050173,서진캠,135111-0050173,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
12659,2018.04.022018.04.02CB(2017.12)135111-0050173,서진캠,135111-0050173,(2017.12),2016년12월31일_2018년3월28일_2017년12월31일_
17473,2019.04.012019.04.01CB(2018.12)135111-0050173,서진캠,135111-0050173,(2018.12),2018년12월31일_2019년3월27일_
23490,2020.04.092020.04.09CB(2019.12)135111-0050173,서진캠,135111-0050173,(2019.12),2019년12월31일_2020년04월07일_
2613,2016.03.292016.03.29CB(2015.12)084370135111-0051329,유진테크,135111-0051329,(2015.12),2015년12월31일_2016년3월6일_2015년3월9일_2014년12월31일_
6962,2017.03.292017.03.29CB(2016.12)084370135111-0051329,유진테크,135111-0051329,(2016.12),2015년12월31일_2016년12월31일_2017년3월7일_
12140,2018.03.302018.03.30CB(2017.12)084370135111-0051329,유진테크,135111-0051329,(2017.12),2018년2월27일_2016년12월31일_2017년12월31일_
16895,2019.03.292019.03.29CB(2018.12)084370135111-0051329,유진테크,135111-0051329,(2018.12),2017년12월31일_2018년12월31일_2019년3월3일_
21796,2020.03.272020.03.27CB(2019.12)084370135111-0051329,유진테크,135111-0051329,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
7416,2017.03.312017.03.31CB(2016.12)145720135111-0052892,덴티움,135111-0052892,(2016.12),2015년12월31일_2016년3월22일_2016년12월31일_2017년3월20일_
11875,2018.03.302018.03.30CB(2017.12)145720135111-0052892,덴티움,135111-0052892,(2017.12),2018년3월22일_2016년12월31일_2017년12월31일_
16704,2019.03.292019.03.29CB(2018.12)145720135111-0052892,덴티움,135111-0052892,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
22184,2020.03.302020.03.30CB(2019.12)145720135111-0052892,덴티움,135111-0052892,(2019.12),2019년12월31일_2018년12월31일_2020년3월20일_
3714,2016.05.122016.03.30CB(2015.12)154040135111-0065750,솔루에타,135111-0065750,(2015.12),2015년12월31일_2016년3월2일_2014년12월31일_
7648,2017.03.312017.03.31CB(2016.12)154040135111-0065750,솔루에타,135111-0065750,(2016.12),2015년12월31일_2016년12월31일_2017년3월20일_
12008,2018.03.302018.03.30CB(2017.12)154040135111-0065750,솔루에타,135111-0065750,(2017.12),2018년3월19일_2016년12월31일_2017년12월31일_2017년3월20일_
17501,2019.04.012019.04.01CB(2018.12)154040135111-0065750,솔루에타,135111-0065750,(2018.12),2019년3월22일_2018년12월31일_
22525,2020.03.302020.03.30CB(2019.12)154040135111-0065750,솔루에타,135111-0065750,(2019.12),2019년12월31일_2020년3월19일_
6255,2017.04.032017.03.31SB(2016.12)147760135111-0069710,마이크로프랜드,135111-0069710,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
11007,2018.06.052018.04.02SB(2017.12)147760135111-0069710,마이크로프랜드,135111-0069710,(2017.12),2018년3월12일_2016년12월31일_2017년3월22일_2017년12월31일_
14818,2019.04.012019.04.01SB(2018.12)147760135111-0069710,마이크로프랜드,135111-0069710,(2018.12),2019년3월6일_2018년12월31일_2017년12월31일_
19520,2020.03.302020.03.30SB(2019.12)147760135111-0069710,마이크로프랜드,135111-0069710,(2019.12),2019년12월31일_2018년12월31일_2020년3월13일_
946,2016.03.302016.03.30SB(2015.12)119830135111-0074149,아이텍,135111-0074149,(2015.12),2015년12월31일_2016년3월3일_2014년12월31일_
5437,2017.03.312017.03.31SB(2016.12)119830135111-0074149,아이텍,135111-0074149,(2016.12),2015년12월31일_2017년3월3일_2016년12월31일_
9317,2018.03.302018.03.30SB(2017.12)119830135111-0074149,아이텍,135111-0074149,(2017.12),2018년03월07일_2016년12월31일_2017년12월31일_2017년03월03일_
17574,2019.04.012019.04.01CB(2018.12)119830135111-0074149,아이텍,135111-0074149,(2018.12),2019년03월15일_2017년12월31일_
22630,2020.03.302020.03.30CB(2019.12)119830135111-0074149,아이텍,135111-0074149,(2019.12),2018년12월31일_2020년03월20일_
2284,2016.05.192016.03.30SB(2015.12)178780135111-0081475,유테크,135111-0081475,(2015.12),2015년12월31일_2016년3월14일_2015년3월17일_2014년12월31일_
8392,2017.05.242017.03.30CB(2016.12)178780135111-0081475,유테크,135111-0081475,(2016.12),2015년12월31일_2016년12월31일_2017년3월17일_
18531,2019.11.212018.03.30CB(2017.12)178780135111-0081475,유테크,135111-0081475,(2017.12),2017년12월31일_2016년12월31일_2018년3월20일_
17746,2019.04.012019.04.01CB(2018.12)178780135111-0081475,유테크,135111-0081475,(2018.12),2018년12월31일_2019년3월21일_
22877,2020.03.302020.03.30CB(2019.12)178780135111-0081475,유테크,135111-0081475,(2019.12),2019년12월31일_2020년3월23일_
8598,2017.09.082013.04.01CB(2012.12)138690135111-0082861,엘아이에스,135111-0082861,(2012.12),2011년12월31일_2012년12월31일_2013년3월12일_
8600,2017.09.082014.03.31CB(2013.12)138690135111-0082861,엘아이에스,135111-0082861,(2013.12),2012년12월31일_2013년12월31일_2014년3월17일_
8604,2017.09.082015.03.31CB(2014.12)138690135111-0082861,엘아이에스,135111-0082861,(2014.12),2014년12월24일_2015년3월20일_2013년12월31일_2015년3월6일_2014년12월31일_
8602,2017.09.082016.03.30CB(2015.12)138690135111-0082861,엘아이에스,135111-0082861,(2015.12),2015년12월31일_2016년3월2일_2015년3월20일_2014년12월31일_
8377,2017.05.152017.03.31CB(2016.12)138690135111-0082861,엘아이에스,135111-0082861,(2016.12),2017년3월23일_2015년12월31일_2016년12월31일_2017년03월23일_2016년3월2일_
13419,2018.08.142018.04.02CB(2017.12)138690135111-0082861,엘아이에스,135111-0082861,(2017.12),2018년03월19일_2017년9월7일_2015년12월31일_2016년12월31일_2017년12월31일_2018년3월19일_
17650,2019.04.012019.04.01CB(2018.12)138690135111-0082861,엘아이에스,135111-0082861,(2018.12),2018년12월31일_2019년3월20일_
23546,2020.05.072020.05.07CB(2019.12)138690135111-0082861,엘아이에스,135111-0082861,(2019.12),2019년12월31일_2018년12월31일_2020년4월3일_
17205,2019.04.012019.04.01CB(2018.12)285490135111-0083661,노바텍,135111-0083661,(2018.12),2018년12월31일_2019년3월18일_
21723,2020.03.272020.03.27CB(2019.12)285490135111-0083661,노바텍,135111-0083661,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
12990,2018.04.022018.04.02CB(2017.12)161580135111-0088083,필옵틱스,135111-0088083,(2017.12),2017년3월9일_2017년12월31일_2016년12월31일_2018년2월28일_
17962,2019.04.012019.04.01CB(2018.12)161580135111-0088083,필옵틱스,135111-0088083,(2018.12),2018년12월31일_2019년3월19일_
23218,2020.03.302020.03.30CB(2019.12)161580135111-0088083,필옵틱스,135111-0088083,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
1,2016.01.052016.01.05SB(2014.12)232530135111-0097612,이엠티,135111-0097612,(2014.12),2015년2월23일_2013년12월31일_2014년12월31일_
2194,2016.05.162016.03.30SB(2015.12)232530135111-0097612,이엠티,135111-0097612,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
6429,2017.05.242017.03.31SB(2016.12)232530135111-0097612,이엠티,135111-0097612,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_2016년3월17일_
11255,2018.07.132018.04.02SB(2017.12)232530135111-0097612,이엠티,135111-0097612,(2017.12),2016년12월31일_2018년3월13일_2017년12월31일_
14193,2019.03.292019.03.29SB(2018.12)232530135111-0097612,이엠티,135111-0097612,(2018.12),2018년12월31일_2019년3월12일_2018년3월13일_2017년12월31일_
20374,2020.03.302020.03.30SB(2019.12)232530135111-0097612,이엠티,135111-0097612,(2019.12),2019년12월31일_2020년3월10일_
2353,2016.06.032016.03.30SB(2015.12)194860135111-0108279,에스와이이노베이션,135111-0108279,(2015.12),2015년12월31일_2016년3월22일_2014년12월31일_
5488,2017.03.312017.03.31SB(2016.12)194860135111-0108279,에스와이이노베이션,135111-0108279,(2016.12),2017년03월14일_2016년12월31일_
21381,2020.06.092018.04.02SB(2017.12)135211-0012163,필로시스,135211-0012163,(2017.12),2016년12월31일_2017년12월31일_2018년3월9일_
21383,2020.06.092019.04.01SB(2018.12)135211-0012163,필로시스,135211-0012163,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
20817,2020.03.302020.03.30SB(2019.12)135211-0012163,필로시스,135211-0012163,(2019.12),2019년12월31일_2020년3월2일_2018년12월31일_
6047,2017.03.312017.03.31SB(2016.12)241820135211-0022823,피씨엘,135211-0022823,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
11054,2018.06.112018.04.02SB(2017.12)241820135211-0022823,피씨엘,135211-0022823,(2017.12),2018년03월07일_2016년12월31일_2017년3월22일_2017년12월31일_
15694,2019.04.012019.04.01SB(2018.12)241820135211-0022823,피씨엘,135211-0022823,(2018.12),2018년12월31일_2019년3월18일_2019년03월18일_2017년12월31일_
20804,2020.03.302020.03.30SB(2019.12)241820135211-0022823,피씨엘,135211-0022823,(2019.12),2019년12월31일_2018년12월31일_2020년3월10일_2020년03월10일_
17590,2019.04.012019.04.01CB(2018.12)290740135211-0033862,액트로,135211-0033862,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
22654,2020.03.302020.03.30CB(2019.12)290740135211-0033862,액트로,135211-0033862,(2019.12),2019년12월31일_2020년3월18일_
3751,2016.05.132016.03.28CB(2015.12)042510135311-0002964,라온시큐어,135311-0002964,(2015.12),2015년12월31일_2015년3월3일_2016년2월12일_2014년12월31일_
6904,2017.03.272017.03.27CB(2016.12)042510135311-0002964,라온시큐어,135311-0002964,(2016.12),2015년12월31일_2017년3월06일_2016년12월31일_
11677,2018.03.262018.03.26CB(2017.12)042510135311-0002964,라온시큐어,135311-0002964,(2017.12),2018년3월2일_2016년12월31일_2017년12월31일_
16726,2019.03.292019.03.29CB(2018.12)042510135311-0002964,라온시큐어,135311-0002964,(2018.12),2018년12월31일_2019년3월6일_
21679,2020.03.242020.03.24CB(2019.12)042510135311-0002964,라온시큐어,135311-0002964,(2019.12),2019년12월31일_2018년12월31일_2020년3월10일_
1386,2016.03.302016.03.30SB(2015.12)144620135311-0011139,코오롱머티리얼,135311-0011139,(2015.12),2015년12월31일_2016년3월13일_2014년12월31일_
5927,2017.03.312017.03.31SB(2016.12)144620135311-0011139,코오롱머티리얼,135311-0011139,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
10587,2018.04.022018.04.02SB(2017.12)144620135311-0011139,코오롱머티리얼,135311-0011139,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
15598,2019.04.012019.04.01SB(2018.12)144620135311-0011139,코오롱머티리얼,135311-0011139,(2018.12),2018년12월31일_2019년3월11일_2017년12월31일_
20628,2020.03.302020.03.30SB(2019.12)144620135311-0011139,코오롱머티리얼,135311-0011139,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
3402,2016.03.302016.03.30CB(2015.12)120110135311-0013606,코오롱인더,135311-0013606,(2015.12),2015년12월31일_2016년3월14일_2014년12월31일_
8054,2017.03.312017.03.31CB(2016.12)120110135311-0013606,코오롱인더,135311-0013606,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
18348,2019.06.262018.04.02CB(2017.12)120110135311-0013606,코오롱인더,135311-0013606,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
18349,2019.06.262019.04.01CB(2018.12)120110135311-0013606,코오롱인더,135311-0013606,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
23091,2020.03.302020.03.30CB(2019.12)120110135311-0013606,코오롱인더,135311-0013606,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
6478,2017.05.292017.05.29SB(2016.12)224880135311-0014761,SGA임베디드,135311-0014761,(2016.12),2015년12월31일_2017년3월3일_2016년12월31일_2016년3월7일_
9826,2018.04.022018.04.02SB(2017.12)224880135311-0014761,SGA임베디드,135311-0014761,(2017.12),2018년3월14일_2017년3월3일_2016년12월31일_2017년12월31일_
14491,2019.04.012019.04.01SB(2018.12)224880135311-0014761,SGA임베디드,135311-0014761,(2018.12),2018년12월31일_2019년3월12일_2017년12월31일_
18689,2020.03.272020.03.27SB(2019.12)224880135311-0014761,SGA클라우드서비스,135311-0014761,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
2712,2016.03.302016.03.30CB(2015.12)091340135511-0101465,S&K폴리텍,135511-0101465,(2015.12),2015년12월31일_2016년03월11일_2014년12월31일_
7264,2017.03.312017.03.31CB(2016.12)091340135511-0101465,S&K폴리텍,135511-0101465,(2016.12),2015년12월31일_2016년12월31일_2017년03월22일_
11801,2018.03.302018.03.30CB(2017.12)091340135511-0101465,S&K폴리텍,135511-0101465,(2017.12),2017년12월31일_2016년12월31일_2018년03월22일_
17110,2019.04.012019.04.01CB(2018.12)091340135511-0101465,S&K폴리텍,135511-0101465,(2018.12),2019년03월14일_2018년12월31일_2017년12월31일_
21953,2020.03.302020.03.30CB(2019.12)091340135511-0101465,S&K폴리텍,135511-0101465,(2019.12),2019년12월31일_2018년12월31일_2019년3월14일_2020년03월12일_
2534,2016.03.282016.03.28CB(2015.12)080420135511-0106027,모다이노칩,135511-0106027,(2015.12),2015년12월31일_2016년03월09일_2015년3월18일_2014년12월31일_
7504,2017.03.312017.03.31CB(2016.12)080420135511-0106027,모다이노칩,135511-0106027,(2016.12),2016년7월1일_2016년3월09일_2015년12월31일_2016년12월31일_2017년03월16일_
13278,2018.06.152018.03.29CB(2017.12)080420135511-0106027,모다이노칩,135511-0106027,(2017.12),2016년12월31일_2018년03월14일_2017년12월31일_
16738,2019.03.292019.03.29CB(2018.12)080420135511-0106027,모다이노칩,135511-0106027,(2018.12),2019년03월15일_2018년12월31일_2017년12월31일_
21682,2020.03.252020.03.25CB(2019.12)080420135511-0106027,모다이노칩,135511-0106027,(2019.12),2019년12월31일_2018년12월31일_2020년03월16일_
2166,2016.05.162016.03.30SB(2015.12)226350135511-0112107,아이엠텍,135511-0112107,(2015.12),2015년12월31일_2016년3월2일_2015년9월18일_2014년12월31일_
5432,2017.03.312017.03.31SB(2016.12)226350135511-0112107,아이엠텍,135511-0112107,(2016.12),2015년12월31일_2016년3월2일_2017년2월23일_2016년12월31일_
13301,2018.06.192018.04.02CB(2017.12)226350135511-0112107,아이엠텍,135511-0112107,(2017.12),2018년3월19일_2017년2월23일_2016년12월31일_2017년12월31일_
17572,2019.04.012019.04.01CB(2018.12)226350135511-0112107,아이엠텍,135511-0112107,(2018.12),2018년12월31일_2019년3월18일_2017년12월31일_
23511,2020.04.162020.04.06CB(2019.12)226350135511-0112107,아이엠텍,135511-0112107,(2019.12),2019년12월31일_2018년12월31일_2019년3월21일_2020년04월03일_
10385,2018.04.022018.04.02SB(2017.12)135511-0129566,옵티맥,135511-0129566,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
15312,2019.04.012019.04.01SB(2018.12)135511-0129566,옵티맥,135511-0129566,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
20218,2020.03.302020.03.30SB(2019.12)135511-0129566,옵티맥,135511-0129566,(2019.12),2019년12월31일_2018년12월31일_2020년3월13일_
3681,2016.05.102016.03.29CB(2015.12)074610135511-0144291,이엔플러스,135511-0144291,(2015.12),2016년1월26일_2016년1월28일_2015년12월31일_2016년3월15일_2014년12월31일_
8383,2017.05.232017.03.31CB(2016.12)074610135511-0144291,이엔플러스,135511-0144291,(2016.12),2016년3월15일_2015년12월31일_2017년1월3일_2017년2월3일_2017년3월13일_2016년12월31일_2017년3월15일_
12852,2018.04.022018.04.02CB(2017.12)074610135511-0144291,이엔플러스,135511-0144291,(2017.12),2017년7월26일_2016년12월31일_2017년12월31일_2017년3월15일_2017년6월30일_2018년3월22일_
17765,2019.04.012019.04.01CB(2018.12)074610135511-0144291,이엔플러스,135511-0144291,(2018.12),2018년12월31일_2018년3월22일_2019년3월18일_
22908,2020.03.302020.03.30CB(2019.12)074610135511-0144291,이엔플러스,135511-0144291,(2019.12),2019년12월31일_2020년3월20일_
3168,2016.03.302016.03.30CB(2015.12)138360135511-0151022,에이씨티,135511-0151022,(2015.12),2015년12월31일_2016년3월21일_2014년12월31일_
7772,2017.03.312017.03.31CB(2016.12)138360135511-0151022,에이씨티,135511-0151022,(2016.12),2015년12월31일_2016년12월31일_2017년3월22일_
13330,2018.06.272018.04.02CB(2017.12)138360135511-0151022,에이씨티,135511-0151022,(2017.12),2018년3월21일_2016년12월31일_2017년12월31일_
23512,2020.04.162019.04.01CB(2018.12)138360135511-0151022,에이씨티,135511-0151022,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_2018년3월21일_
23514,2020.04.162020.04.16CB(2019.12)138360135511-0151022,에이씨티,135511-0151022,(2019.12),2019년3월15일_2019년12월31일_2018년12월31일_2020년4월13일_2020년4월14일_
3152,2016.03.302016.03.30CB(2015.12)158300135511-0151048,에스에이티이엔지,135511-0151048,(2015.12),2015년12월31일_2016년03월14일_2014년12월31일_
7102,2017.03.302017.03.30CB(2016.12)158300135511-0151048,에스에이티이엔지,135511-0151048,(2016.12),2017년03월10일_2016년3월14일_2015년12월31일_2016년12월31일_
12070,2018.03.302018.03.30CB(2017.12)158300135511-0151048,에스에이티이엔지,135511-0151048,(2017.12),2018년3월21일_2016년12월31일_2017년3월10일_2017년12월31일_
17606,2019.04.012019.04.01CB(2018.12)158300135511-0151048,에스에이티이엔지,135511-0151048,(2018.12),2017년12월31일_2018년12월31일_2019년3월19일_
23602,2020.05.252020.05.15CB(2019.12)158300135511-0151048,에스에이티이엔지,135511-0151048,(2019.12),2019년12월31일_2020년5월7일_
3349,2016.03.302016.03.30CB(2015.12)155960135511-0160940,지디,135511-0160940,(2015.12),2015년12월31일_2016년3월14일_2014년12월31일_
7984,2017.03.312017.03.31CB(2016.12)155960135511-0160940,지디,135511-0160940,(2016.12),2015년12월31일_2017년3월14일_2016년12월31일_
12904,2018.04.022018.04.02CB(2017.12)155960135511-0160940,지디,135511-0160940,(2017.12),2017년3월14일_2018년3월22일_2016년12월31일_2017년12월31일_
18171,2019.04.102019.04.10CA(2018.12)155960135511-0160940,지디,135511-0160940,(2018.12),2018년12월31일_2019년2월29일_2018년1월1일_2017년12월31일_2019년3월29일_2018년3월22일_2018년10월12일_
20509,2020.03.302020.03.30SB(2019.12)155960135511-0160940,지디,135511-0160940,(2019.12),2019년12월31일_2018년12월31일_2019년1월1일_2020년2월28일_2019년3월29일_
18744,2020.03.272020.03.27SB(2019.12)327260135511-0186996,메탈라이프,135511-0186996,(2019.12),2019년12월31일_2020년3월17일_
18611,2020.03.232020.03.23SB(2019.12)135511-0198834,메가일렉트로닉스,135511-0198834,(2019.12),2019년12월31일_2018년12월31일_2020년3월9일_
15988,2019.04.102019.04.01SB(2018.12)246710135511-0249041,티앤알바이오팹,135511-0249041,(2018.12),2018년12월31일_2019년3월19일_
20718,2020.03.302020.03.30SB(2019.12)246710135511-0249041,티앤알바이오팹,135511-0249041,(2019.12),2019년12월31일_2020년3월13일_
12232,2018.03.302018.03.30CB(2017.12)284740135511-0319406,쿠쿠홈시스,135511-0319406,(2017.12),2018년3월19일_2017년12월1일_2018년1월11일_2017년12월31일_
17904,2019.04.012019.04.01CB(2018.12)284740135511-0319406,쿠쿠홈시스,135511-0319406,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
23104,2020.03.302020.03.30CB(2019.12)284740135511-0319406,쿠쿠홈시스,135511-0319406,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
442,2016.03.302016.03.30SB(2015.12)135711-0092181,나래에너지서비스,135711-0092181,(2015.12),2015년12월31일_2016년3월7일_2014년12월31일_
4883,2017.03.312017.03.31SB(2016.12)135711-0092181,나래에너지서비스,135711-0092181,(2016.12),2015년12월31일_2016년12월31일_2017년2월24일_
15049,2019.04.012019.04.01SB(2018.12)135711-0098626,스마트골프,135711-0098626,(2018.12),2018년12월31일_2019년3월15일_
19861,2020.03.302020.03.30SB(2019.12)135711-0098626,스마트골프,135711-0098626,(2019.12),2019년12월31일_2020년3월25일_2019년3월15일_2018년12월31일_
11223,2018.07.042018.07.04SB(2017.12)299480135711-0098741,지앤이헬스케어,135711-0098741,(2017.12),2018년3월26일_2016년12월31일_2017년12월31일_
14232,2019.03.292019.03.29SB(2018.12)299480135711-0098741,지앤이헬스케어,135711-0098741,(2018.12),2019년03월19일_2018년12월31일_
20513,2020.03.302020.03.30SB(2019.12)299480135711-0098741,지앤이헬스케어,135711-0098741,(2019.12),2019년12월31일_2018년12월31일_2020년03월18일_
1250,2016.03.302016.03.30SB(2015.12)230400135811-0080712,자비스,135811-0080712,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
4608,2017.03.302017.03.30SB(2016.12)230400135811-0080712,자비스,135811-0080712,(2016.12),2015년12월31일_2016년12월31일_2017년3월17일_
9504,2018.03.302018.03.30SB(2017.12)230400135811-0080712,자비스,135811-0080712,(2017.12),2018년3월17일_2016년12월31일_2017년12월31일_
17806,2019.04.012019.04.01CB(2018.12)230400135811-0080712,자비스,135811-0080712,(2018.12),2019년03월14일_2018년12월31일_
643,2016.03.302016.03.30SB(2015.12)082800135811-0085019,루미마이크로,135811-0085019,(2015.12),2015년12월31일_2016년3월15일_2014년12월31일_
5098,2017.03.312017.03.31SB(2016.12)082800135811-0085019,루미마이크로,135811-0085019,(2016.12),2015년12월31일_2016년12월31일_2017년3월7일_
10047,2018.04.022018.04.02SB(2017.12)082800135811-0085019,루미마이크로,135811-0085019,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
13933,2019.03.292019.03.29SB(2018.12)082800135811-0085019,루미마이크로,135811-0085019,(2018.12),2018년12월31일_2019년3월13일_
22388,2020.03.302020.03.30CB(2019.12)082800135811-0085019,비보존,135811-0085019,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
2975,2016.03.302016.03.30CB(2015.12)093190135811-0087297,빅솔론,135811-0087297,(2015.12),2015년12월31일_2014년12월31일_2016년3월16일_
7553,2017.03.312017.03.31CB(2016.12)093190135811-0087297,빅솔론,135811-0087297,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
12621,2018.04.022018.04.02CB(2017.12)093190135811-0087297,빅솔론,135811-0087297,(2017.12),2017년12월28일_2016년12월31일_2018년3월13일_2017년12월31일_
16765,2019.03.292019.03.29CB(2018.12)093190135811-0087297,빅솔론,135811-0087297,(2018.12),2018년12월31일_2019년3월12일_2017년12월31일_
22399,2020.03.302020.03.30CB(2019.12)093190135811-0087297,빅솔론,135811-0087297,(2019.12),2019년12월31일_2018년12월31일_2020년03월10일_
12856,2018.04.022018.04.02CB(2017.12)181340135811-0087437,이즈미디어,135811-0087437,(2017.12),2018년3월21일_2016년12월31일_2017년12월31일_
17771,2019.04.012019.04.01CB(2018.12)181340135811-0087437,이즈미디어,135811-0087437,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_2018년3월21일_
22915,2020.03.302020.03.30CB(2019.12)181340135811-0087437,이즈미디어,135811-0087437,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
1348,2016.03.302016.03.30SB(2015.12)089150135811-0088245,케이씨티,135811-0088245,(2015.12),2015년12월31일_2016년3월16일_2014년12월31일_
5880,2017.03.312017.03.31SB(2016.12)089150135811-0088245,케이씨티,135811-0088245,(2016.12),2015년12월31일_2016년12월31일_2017년3월6일_2016년3월16일_
10561,2018.04.022018.04.02SB(2017.12)089150135811-0088245,케이씨티,135811-0088245,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
15558,2019.04.012019.04.01SB(2018.12)089150135811-0088245,케이씨티,135811-0088245,(2018.12),2017년12월31일_2018년12월31일_2019년3월18일_
20574,2020.03.302020.03.30SB(2019.12)089150135811-0088245,케이씨티,135811-0088245,(2019.12),2019년12월31일_2020년3월16일_
3447,2016.03.302016.03.30CB(2015.12)091700135811-0090117,파트론,135811-0090117,(2015.12),2015년12월31일_2016년3월18일_2014년12월31일_
8101,2017.03.312017.03.31CB(2016.12)091700135811-0090117,파트론,135811-0090117,(2016.12),2015년12월31일_2016년3월18일_2016년12월31일_2017년3월20일_
12266,2018.03.302018.03.30CB(2017.12)091700135811-0090117,파트론,135811-0090117,(2017.12),2018년3월19일_2016년12월31일_2017년12월31일_
18471,2019.08.142019.04.01CB(2018.12)091700135811-0090117,파트론,135811-0090117,(2018.12),2018년12월31일_2019년3월18일_2017년12월31일_
23173,2020.03.302020.03.30CB(2019.12)091700135811-0090117,파트론,135811-0090117,(2019.12),2019년12월31일_2018년12월31일_2020년3월13일_
3281,2016.03.302016.03.30CB(2015.12)115610135811-0102649,이미지스,135811-0102649,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
7905,2017.03.312017.03.31CB(2016.12)115610135811-0102649,이미지스,135811-0102649,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
12147,2018.03.302018.03.30CB(2017.12)115610135811-0102649,이미지스,135811-0102649,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
16905,2019.03.292019.03.29CB(2018.12)115610135811-0102649,이미지스,135811-0102649,(2018.12),2017년12월31일_2018년12월31일_2019년3월18일_
22899,2020.03.302020.03.30CB(2019.12)115610135811-0102649,이미지스,135811-0102649,(2019.12),2019년12월31일_2020년3월16일_2018년12월31일_
